id,keywords,date,nbComments,nbView,nbStars,nbVotes,source
38609,Rédaction E&R;Féminisme;France;Humour;Médias;People;Sexualité;Sociologie;Sport,2016-03-31 00:00:00,104,472942,5,271,E&R
37412,France;Médias;Services publics;Sionisme,2016-01-25 00:00:00,56,39051,4,141,E&R
37542,BHL;France;Géorgie;International;Israël;Judaïsme;Politique;Ukraine,2016-02-01 00:00:00,27,102926,5,158,Faits & Documents
21092,Communautés;France;Israël;Judaïsme;Philosophie;Politique;Sionisme,2016-01-28 00:00:00,204,193295,3,365,undefined
39465,Attentats de Paris (janv. 2015);Dieudonné;France;Justice & Droit,2016-05-19 00:00:00,24,42532,5,340,ERTV
38685,Rédaction E&R;Bachar al-Assad;France;George Soros;Médias;Mondialisme;Panama;Politique;Russie;Vladimir Poutine,2016-04-04 00:00:00,72,43474,5,190,E&R
39492,Félix Niesche;Autriche;Féminisme;Histoire;Politique;Sexualité,2016-05-30 00:00:00,28,14996,5,96,undefined
37853,Allemagne;Communautés;France;Histoire;Judaïsme;Seconde Guerre mondiale,2016-02-18 00:00:00,60,30437,4,179,ERTV
38918,Communautés;France;Histoire;Judaïsme;Médias;Seconde Guerre mondiale,2016-04-17 00:00:00,47,27959,5,228,ERTV
38897,Alain Soral;France;Politique;Terrorisme,2016-04-16 00:00:00,29,46379,5,197,#NIPNIC
39475,Alain Soral;France;Sociologie,2016-05-20 00:00:00,53,49287,5,220,#NIPNIC
38848,Christianisme;France;International;Religion,2016-04-13 00:00:00,88,19825,5,285,ERTV
39993,France;Médias;Politique;Social,2016-06-19 00:00:00,16,53536,5,260,ERTV
37990,Histoire;Religion;Santé;Science,2016-02-25 00:00:00,81,37591,5,186,E&R
39426,France;Médias;Politique,2016-05-17 00:00:00,25,49021,5,271,ERTV
39224,Féminisme;France;Médias;Politique;Santé;Science;Social;Société,2016-05-05 00:00:00,46,66736,5,315,ERTV
39821,France;Justice & Droit,2016-06-09 00:00:00,28,24271,5,134,E&R
37666,France;International;Médias;Politique,2016-02-08 00:00:00,29,49774,5,267,ERTV
37968,Bachar al-Assad;France;International;Syrie;Terrorisme,2016-02-24 00:00:00,19,20424,5,144,caprumbo.com
39600,Alain Soral;France;Immigration;International;Liberté d’expression;Suisse,2016-05-27 00:00:00,45,55529,5,337,lapravda.ch
38974,France;Médias;Politique;Société,2016-04-20 00:00:00,41,56697,5,286,ERTV
39303,Alex G. ;Culture;Économie;Histoire;Politique;Terrorisme,2016-05-11 00:00:00,34,21170,5,129,Atelier E&R
38782,Immigration;International;Politique;Société;Terrorisme,2016-04-12 00:00:00,35,48626,5,292,undefined
38861,France;Justice & Droit;Sexualité;Social,2016-04-14 00:00:00,8,7976,5,85,undefined
37936,France;International;Médias;Politique,2016-02-22 00:00:00,24,48527,5,284,ERTV
38280,Cyberguerre;Daech;Désinformation;État d’urgence ;Futur;Internet;Judaïsme;Manuel Valls;Médias;Science;Transhumanisme,2016-03-13 00:00:00,7,13903,5,79,undefined
38252,BHL;France;François Hollande;International;Manuel Valls;Médias;Pédocriminalité,2016-03-10 00:00:00,34,52923,5,290,ERTV
38444,Histoire;Justice & Droit;Robert Faurisson;Seconde Guerre mondiale,2016-03-21 00:00:00,68,39830,5,474,ERTV
38436,Communautés;France;Histoire;Judaïsme;Seconde Guerre mondiale,2016-03-20 00:00:00,41,42450,5,251,ERTV
38284,Communautés;Dieudonné;Judaïsme;Sionisme,2016-03-11 00:00:00,79,61284,2,255,ERTV
38475,Éducation;Féminisme;France;François Hollande;Immigration;Pape François;Santé,2016-03-22 00:00:00,30,53574,5,298,ERTV
37352,Communautés;Forces de l’ordre;France;François Hollande;Judaïsme;Justice & Droit;Médias;Politique,2016-01-22 00:00:00,71,56743,5,376,ERTV
37708,Damien Viguier;Communautés;France;Justice & Droit;Sexualité;Société;Théorie du genre,2016-02-10 00:00:00,22,10936,3,38,E&R
37485,Félix Niesche;Attentats Paris;Communautés;Désinformation;État d’urgence ;Terrorisme,2016-01-29 00:00:00,9,19999,5,116,undefined
39447,Allemagne;Communautés;France;Histoire;Judaïsme;Médias;Seconde Guerre mondiale,2016-05-18 00:00:00,43,23518,5,154,ERTV
37867,France;Justice & Droit;Liberté d’expression;Persécutions !;Politique,2016-02-18 00:00:00,107,61201,5,518,undefined
38060,Attentats de Paris (janv. 2015);Attentats Paris;Extrême gauche;Féminisme;France;Front national;Politique;Social,2016-02-29 00:00:00,63,17388,5,116,Rivarol
37510,Humour;Zéon,2016-01-31 00:00:00,16,32521,5,151,undefined
37538,Félix Niesche;État d’urgence ;Front national;Nationalisme;Politique,2016-02-02 00:00:00,78,22276,5,164,undefined
39214,Antiracisme;Dieudonné;France;Justice & Droit;Sionisme,2016-05-04 00:00:00,103,76449,5,561,ERTV
39579,Canada;Dieudonné;Humour;International;Internet,2016-05-26 00:00:00,15,19236,5,113,E&R
38637,Rédaction E&R;France;François Hollande;Humour;Insolite;Israël;Manuel Valls;Nationalisme;Politique;Social,2016-04-01 00:00:00,34,17124,5,155,E&R
39514,Humour,2016-05-22 00:00:00,6,39122,5,165,E&R
31321,Rédaction E&R;Communautés;Désinformation;France;Insolite;Judaïsme;Médias;Sionisme,2016-02-24 00:00:00,73,146410,5,497,undefined
21053,Communautés;France;Judaïsme;Politique;Religion;Sionisme,2016-03-07 00:00:00,87,125648,4,322,undefined
37635,France;Libéralisme;Manuel Valls;Syndicats,2016-02-06 00:00:00,85,34672,5,275,ERTV
37018,France;Histoire,2016-01-04 00:00:00,5,10995,5,67,Rivarol
37090,Damien Viguier;France;Histoire;Justice & Droit;Robert Faurisson;V. Reynouard,2016-01-08 00:00:00,23,13409,4,56,E&R
39943,Kevin Barrett;Attentats de Paris (janv. 2015);France;International;Terrorisme,2016-06-17 00:00:00,37,30880,5,193,E&R
39629,Humour;Zéon,2016-05-29 00:00:00,7,33702,5,139,undefined
37890,Attentat de Bruxelles (mai 2014);Attentats de Paris (janv. 2015);Attentats Paris;Daech;États-Unis;France;Islam;Mondialisme;Sionisme;Sociologie;Syrie;Terrorisme,2016-02-21 00:00:00,21,32029,5,97,E&R
26948,Rédaction E&R;France;Justice & Droit;Religion;Sociologie,2016-01-07 00:00:00,73,40834,5,143,undefined
37380,Humour;Zéon,2016-01-24 00:00:00,33,47724,5,249,undefined
39867,Humour;Zéon,2016-06-12 00:00:00,12,37017,5,177,undefined
37176,Rédaction E&R;France;François Hollande;Libéralisme;Social;Syndicats;Terrorisme,2016-01-14 00:00:00,36,34771,5,171,E&R
38428,Humour;Zéon,2016-03-20 00:00:00,11,31440,5,166,undefined
39262,Humour;Zéon,2016-05-08 00:00:00,11,34970,5,165,undefined
39042,Humour;Israël;Médias;Palestine;People,2016-04-24 00:00:00,23,42175,5,189,E&R
39016,Banques;Bilderberg;Corruption;Désinformation;Éric Zemmour;George Soros;Mondialisme;N.W.O.;Vladimir Poutine,2016-04-23 00:00:00,17,17222,5,99,E&R
39785,Allemagne;Antifa;Défense;Éducation;États-Unis;France;Immigration;Italie;Libéralisme;Mondialisme;Nationalisme;ONG;Philosophie;Politique;Russie;Ukraine,2016-06-07 00:00:00,28,20503,5,111,Rivarol
38040,Humour;Zéon,2016-02-28 00:00:00,3,33628,5,191,undefined
39228,Communautés;Culture;Extrême gauche;Faits & Documents;France;Irak;Judaïsme;Palestine,2016-05-06 00:00:00,149,110136,5,279, Faits & Documents
39743,Humour;Zéon,2016-06-05 00:00:00,22,34803,5,168,undefined
39148,Humour;Zéon,2016-05-01 00:00:00,22,31344,5,177,undefined
39368,Félix Niesche;Politique;Social,2016-05-16 00:00:00,15,16654,5,103,undefined
37262,Humour;Zéon,2016-01-17 00:00:00,34,37079,5,178,undefined
37272,Daech;France;Islam;Israël;Judaïsme;Manuel Valls;Politique;Sionisme,2016-01-17 00:00:00,95,60929,2,263,E&R
39986,Humour;Zéon,2016-06-19 00:00:00,14,34552,5,165,undefined
38117,Agriculture;Économie;France;Marine Le Pen;Politique;Social;Union européenne,2016-03-03 00:00:00,56,39303,5,386,ERTV
38913,Humour;Zéon,2016-04-17 00:00:00,12,30935,5,171,undefined
38174,Humour;Zéon,2016-03-06 00:00:00,17,29915,5,161,undefined
39085,Rédaction E&R;Économie;France;Libéralisme;Services publics;Syndicats;Tradition,2016-04-27 00:00:00,46,17177,5,83,E&R
37247,Allemagne;France;Judaïsme;Médias;Seconde Guerre mondiale,2016-01-16 00:00:00,64,39621,5,253,undefined
37782,Humour;Zéon,2016-02-14 00:00:00,17,36758,5,184,undefined
38808,Humour;Zéon,2016-04-11 00:00:00,15,30174,4,177,undefined
37065,Culture;Féminisme;France;Sexualité;Sociologie,2016-01-08 00:00:00,60,29365,4,100,E&R
28397,Rédaction E&R;Communautés;France;François Hollande;Judaïsme;Justice & Droit;Manuel Valls,2016-01-21 00:00:00,43,58480,5,234,E&R
38562,Humour,2016-03-27 00:00:00,12,35042,5,169,E&R
37228,Rédaction E&R;Désinformation;France;Histoire;Médias;Politique;Services publics,2016-01-15 00:00:00,38,48439,4,157,E&R
38886,Laurent Guyénot;Égypte;États-Unis;Ex-Urss;Histoire;International;Israël;Renseignement;Terrorisme,2016-04-15 00:00:00,28,25889,5,156,E&R
36916,Rédaction E&R;Désinformation;Extrême gauche;Forces de l’ordre;France;Sociologie;Terrorisme,2016-01-01 00:00:00,33,23042,5,142,E&R
37652,Humour;Zéon,2016-02-07 00:00:00,16,32475,5,177,undefined
36935,Laurent Guyénot;Communautés;Israël;Judaïsme;Religion;Sionisme,2015-12-30 00:00:00,38,32672,5,196,undefined
39102,Laurent Guyénot;911;Afghanistan;États-Unis;Géopolitique;Histoire;International;Irak;Israël;Sionisme;Syrie,2016-04-28 00:00:00,30,37681,5,149,E&R
39006,Bruno Guigue;Arabie saoudite;Daech;États-Unis;International;Qatar,2016-04-22 00:00:00,27,19170,5,98,palestineundefinedsolidarite.org
37777,France;Justice & Droit;Persécutions !;Sionisme,2016-02-10 00:00:00,43,32738,5,271,ERTV
37056,Laurent Guyénot;États-Unis;Géopolitique;International;Israël;N.W.O.;ONU;Russie,2016-01-06 00:00:00,33,11008,5,67,undefined
37574,Alex G. ;Christianisme;France;Histoire;Social,2016-02-03 00:00:00,104,15314,4,91,Atelier E&R
38620,Laurent Guyénot;Allemagne;Communautés;International;Israël;Judaïsme;Politique;Royaume-Uni;Seconde Guerre mondiale;Sionisme,2017-05-08 00:00:00,51,39373,5,241,E&R
36983,Dieudonné;France;Front national;Humour;Médias;Politique,2016-01-03 00:00:00,106,83491,3,231,E&R
39240,France;Islam;Justice & Droit;Politique;Religion,2016-05-07 00:00:00,15,15627,4,75,E&R
39647,Laurent Guyénot;États-Unis;Histoire;International;Israël,2016-06-05 00:00:00,34,31715,5,145,E&R
36992,Humour;Zéon,2016-01-04 00:00:00,12,32220,5,175,undefined
37123,Humour;Zéon,2016-01-10 00:00:00,10,29464,5,155,undefined
39706,France;Humour;Justice & Droit;Liberté d’expression;Marine Le Pen;Persécutions !;Sionisme;Zéon,2016-06-03 00:00:00,47,19774,2,137,E&R
34414,Damien Viguier;Christianisme;Histoire;Justice & Droit;Religion,2015-08-09 00:00:00,3,10654,5,60,Kontre Kulture
35014,France;Médias,2015-09-17 00:00:00,72,83312,5,372,undefined
34511,Agriculture;BHL;États-Unis;France;François Hollande;International;Israël;Judaïsme;Libye;LRPS;Sionisme,2015-08-18 00:00:00,33,74168,5,375,undefined
34865,Laurent Guyénot;Afghanistan;Charles de Gaulle;États-Unis;Histoire;International;Pakistan,2015-09-09 00:00:00,96,48374,5,201,undefined
34945,Économie;Géopolitique;Nationalisme;Politique;Russie;Vladimir Poutine,2015-09-15 00:00:00,21,22826,5,163,diktacratie.com
36278,Félix Niesche;Attentats de Paris (janv. 2015);Attentats Paris;État d’urgence ,2015-11-25 00:00:00,14,20990,5,130,undefined
36360,Félix Niesche;Attentats Paris;Daech;État d’urgence ;France;Manuel Valls,2015-11-30 00:00:00,21,23116,5,138,undefined
34725,Allemagne;États-Unis;Immigration;Politique,2015-09-01 00:00:00,24,14735,5,88,undefined
36699,Allemagne;France;Judaïsme;Médias;Seconde Guerre mondiale,2015-12-16 00:00:00,65,32398,5,281,ERTV
34481,Christianisme;France;Tradition,2015-08-15 00:00:00,66,18268,5,139,tinlot.blogs.sudinfo.be
36188,France;Immigration;Nationalisme;Philippe de Villiers,2015-11-18 00:00:00,104,72303,5,400,undefined
36078,Rédaction E&R;Extrême gauche;France;Mondialisme;Politique,2015-11-13 00:00:00,17,18901,5,103,undefined
34879,Gilad Atzmon;Géopolitique;Irak;Israël;Libye;Sionisme,2015-09-14 00:00:00,25,42183,5,168,gilad.co.uk
35486,France;Liberté d’expression;Syndicats,2015-10-11 00:00:00,307,59855,5,490,ERTV 
34314,Rédaction E&R;Culture;France;François Hollande;Sport,2015-08-11 00:00:00,28,46485,5,196,undefined
34569,Dimitri Korias;Daech;États-Unis;France;International;Irak;Israël;Médias;Syrie;Turquie,2015-08-23 00:00:00,21,44821,5,148,undefined
35437,Histoire;Médias;Seconde Guerre mondiale,2015-10-09 00:00:00,38,37195,5,253,ERTV
35306,France;Immigration;Politique;Société,2015-10-03 00:00:00,71,67195,5,371,ERTV
34764,Communautés;France;Histoire;Médias;Seconde Guerre mondiale,2015-09-03 00:00:00,46,31278,5,228,undefined
36850,Antiracisme;Banques;Extrême gauche;Forces de l’ordre;France;George Soros;Mondialisme;Union européenne,2015-12-25 00:00:00,15,18408,5,82,E&R
34896,911;États-Unis;Histoire,2015-09-11 00:00:00,63,33416,5,180,undefined
36835,Rédaction E&R;France;Futur;Internet;Liberté d’expression;Médias;Philosophie;Politique,2015-12-24 00:00:00,13,13441,5,134,E&R
35501,Félix Niesche;Antiracisme;Immigration;Irlande,2015-10-13 00:00:00,16,14274,5,82,undefined
36106,Rédaction E&R;Attentats Paris;Communautés;Daech;France;Histoire;Justice & Droit;Tradition,2015-11-14 00:00:00,77,29890,5,251,E&R
36635,France;Justice & Droit;Liberté d’expression;Politique,2015-12-12 00:00:00,27,43824,5,343,ERTV
36498,Attentats Paris;BHL;France;Médias;Politique,2015-12-06 00:00:00,28,65251,5,363,ERTV
36147,France;Histoire;Médias;Seconde Guerre mondiale,2015-11-16 00:00:00,64,59395,5,313,ERTV
34851,Immigration;Mondialisme;Serbie;Syrie,2015-09-08 00:00:00,58,61249,5,350,undefined
34309,Damien Viguier;France;Histoire;Islam;Justice & Droit,2015-08-02 00:00:00,4,9591,5,52,Kontre Kulture
34501,Dimitri Korias;France;International;Israël;Judaïsme;LRPS;Palestine;Politique;Sionisme;Société,2015-08-17 00:00:00,70,33399,5,164,undefined
35328,René Perriot;France;Mariage homosexuel;PMA/GPA;Société;Tradition,2015-10-04 00:00:00,27,15814,5,94,Atelier E&R
36171,Attentats Paris;France;Immigration;Politique,2015-11-17 00:00:00,40,78822,5,427,ERTV
34400,Rédaction E&R;Extrême gauche;Féminisme;Médias;Politique;Presse,2015-08-08 00:00:00,72,43531,4,153,undefined
35669,Rédaction E&R;Antiracisme;Communautés;Extrême gauche;France;François Hollande;Immigration,2015-10-21 00:00:00,35,23588,5,111,E&R
36563,Damien Viguier;Communautés;Histoire;International;Justice & Droit,2015-12-08 00:00:00,4,11029,5,74,E&R
34740,Immigration;Manuel Valls;Mondialisme;Politique,2015-09-02 00:00:00,49,59395,5,305,undefined
36123,Thierry Meyssan;Barack Obama;États-Unis;Géopolitique;Iran;Syrie,2015-11-15 00:00:00,44,59579,5,405,E&R RhôneundefinedAlpes
34598,Alimuddin Usmani;Allemagne;Économie;Histoire;Immigration;International;Turquie,2015-08-25 00:00:00,25,17014,5,66,undefined
34384,International;Mariage homosexuel;PMA/GPA;Société;Suisse,2015-08-07 00:00:00,12,16257,4,63,undefined
34911,Dimitri Korias;Cinéma;Communautés;Culture;États-Unis;Judaïsme;Sionisme,2015-09-11 00:00:00,45,54529,5,181,undefined
35797,Gilad Atzmon;Attentats de Paris (janv. 2015);Communautés;Islam;Judaïsme;Liberté d’expression;Religion,2015-10-28 00:00:00,9,15775,5,86,E&R
36476,Ian Purdom;Attentats Paris;Daech;Économie;Énergie;États-Unis;Géopolitique;Syrie,2015-12-03 00:00:00,9,17347,5,69,Atelier E&R
36363,Dimitri Korias;Cinéma;France;Médias;Sexualité,2015-11-27 00:00:00,22,61730,5,140,undefined
34360,Alimuddin Usmani;Forces de l’ordre;France;Immigration;International;LRPS;Manuel Valls;Mondialisme;République tchèque;Royaume-Uni,2015-08-05 00:00:00,26,21882,5,138,undefined
36658,BHL;Corruption;France;François Hollande;Futur;Manuel Valls;Nationalisme;Sionisme,2015-12-13 00:00:00,265,43215,2,285,E&R
35224,Climat;Daech;International;ONU;OTAN;Russie;Syrie;Ukraine;Union européenne;Vladimir Poutine,2015-10-07 00:00:00,36,39682,5,264,undefined
36610,Barack Obama;États-Unis;France;François Hollande;Humour;International;Politique;Vladimir Poutine,2015-12-15 00:00:00,12,18654,5,133,E&R
34698,Humour;Zéon,2015-08-30 00:00:00,21,38772,5,184,undefined
36886,Humour;Zéon,2015-12-27 00:00:00,22,33433,5,185,undefined
35564,Damien Viguier;Défense;France;Histoire;International;Justice & Droit;Syrie,2015-10-15 00:00:00,11,9920,5,47,undefined
34404,Humour;Zéon,2015-08-09 00:00:00,31,40227,5,217,undefined
36184,Attentats Paris;États-Unis;France;Géopolitique;Israël;Russie;Sionisme;Syrie,2015-11-19 00:00:00,19,19914,5,113,counterpunch.org
34564,Humour;Zéon,2015-08-23 00:00:00,13,35743,5,156,undefined
35879,Humour;Zéon,2015-11-02 00:00:00,11,31835,5,154,undefined
36608,Rédaction E&R;Histoire;Justice & Droit;Liberté d’expression;Seconde Guerre mondiale;V. Reynouard,2015-12-10 00:00:00,31,37848,5,215,E&R
34487,Humour;Zéon,2015-08-16 00:00:00,9,38951,5,166,undefined
36876,France;Immigration;Judaïsme;Libéralisme;Médias,2015-12-27 00:00:00,25,46231,5,127,E&R
36302,Alain Soral;Attentats Paris;France;Géopolitique;Politique;Société,2015-11-24 00:00:00,183,316392,5,1692,ERTV
36763,Attentats Paris;Humour;Zéon,2015-12-20 00:00:00,14,40034,5,210,undefined
36216,René Perriot;Attentats Paris;France;International;Société,2015-11-20 00:00:00,19,12051,5,99,Atelier E&R
35588,Médias;Politique;Social,2015-10-17 00:00:00,55,69746,5,412,ERTV
35982,Humour;Zéon,2015-11-08 00:00:00,11,40932,5,187,undefined
35180,Rédaction E&R;Communautés;Désinformation;France;Immigration;Médias,2015-09-28 00:00:00,41,29943,2,130,undefined
35100,Dimitri Korias;Antiracisme;États-Unis;Médias;People,2015-09-23 00:00:00,42,24134,4,92,undefined
34925,Humour;Zéon,2015-09-13 00:00:00,16,28682,5,131,undefined
36108,Damien Viguier;Attentats Paris;France;International;Justice & Droit;Persécutions !,2015-11-14 00:00:00,24,33524,5,156,undefined
35733,Humour;Zéon,2015-10-25 00:00:00,19,38524,5,178,undefined
35059,Humour;Zéon,2015-09-20 00:00:00,15,37536,5,183,undefined
34307,International;Médias;Social,2015-08-01 00:00:00,42,61392,5,355,undefined
35325,Humour;Zéon,2015-10-04 00:00:00,12,28825,5,141,undefined
36332,Jure George Vujic;Attentats Paris;Islam;Société,2015-11-26 00:00:00,9,15521,5,84,polemia.com
35934,Hacène Arezki;Climat;Corée du Sud;International;Mondialisme;Politique,2015-11-05 00:00:00,40,9818,5,64,undefined
36291,Forces de l’ordre;Histoire;Politique;Social;Terrorisme,2015-11-24 00:00:00,4,34962,5,140,E&R
35192,Humour;Zéon,2015-09-27 00:00:00,10,30127,5,136,undefined
36520,Youssef Hindi;Attentats Paris;Défense;États-Unis;France;François Hollande;International;Manuel Valls;Mondialisme;Nicolas Sarkozy;Renseignement;Terrorisme,2015-12-06 00:00:00,6,15215,5,65,geopolintel.fr
36654,Attentats Paris;Humour;Zéon,2015-12-13 00:00:00,18,37350,5,174,undefined
36077,Alex G. ;Communautés;Histoire;Judaïsme;Seconde Guerre mondiale;Social,2015-11-13 00:00:00,21,26145,5,133,Atelier E&R
36210,Attentats Paris;États-Unis;France;International;Iran;Sionisme;Syrie,2015-11-21 00:00:00,102,108157,5,620,ERTV
35265,Rédaction E&R;France;Médias;Persécutions !;Sionisme,2015-10-01 00:00:00,14,17927,5,116,undefined
36516,Attentats Paris;Humour;Zéon,2015-12-06 00:00:00,17,38070,5,163,undefined
34353,Attentats de Paris (janv. 2015);Dieudonné;Front national;JMLP;Liberté d’expression;Marine Le Pen;Nationalisme;Politique;Sionisme,2015-08-06 00:00:00,80,78690,5,395,thesaker.is
36109,Gilad Atzmon;Attentats Paris;BHL;États-Unis;France;Géopolitique;Israël;Russie;Sionisme;Syrie;Terrorisme,2015-11-25 00:00:00,9,10656,5,97,gilad.co.uk
34308,Humour;Zéon,2015-08-02 00:00:00,17,39192,5,175,undefined
35151,Rédaction E&R;Désinformation;France;Liberté d’expression;Médias;Politique;Sionisme,2015-09-24 00:00:00,17,19574,4,68,undefined
35474,Humour;Zéon,2015-10-11 00:00:00,50,35903,5,176,undefined
36611,Rédaction E&R;Allemagne;Chine;Cinéma;Culture;États-Unis;Histoire;Russie;Seconde Guerre mondiale,2015-12-12 00:00:00,45,30115,5,114,E&R
35613,Humour;Zéon,2015-10-18 00:00:00,23,38652,5,192,undefined
36380,Hacène Arezki;Antarctique;Climat;Désinformation;États-Unis;France;Futur;Groenland,2015-11-29 00:00:00,50,29546,5,157,undefined
35604,Hacène Arezki;Climat;Désinformation;France;François Hollande;Médias;Politique,2015-10-17 00:00:00,78,31127,5,185,undefined
35426,Christianisme;France;JMLP;Liberté d’expression;Persécutions !,2015-10-09 00:00:00,33,25872,5,146,E&R
35263,Hacène Arezki;Climat;Désinformation;France;Médias,2015-10-01 00:00:00,46,21108,5,128,undefined
35338,Alain Soral;Cinéma;Communautés;France;Immigration;International;Persécutions !;Politique;Sionisme;Société,2015-12-05 00:00:00,304,438746,5,1737,undefined
36388,Attentats Paris;Humour;Zéon,2015-11-30 00:00:00,30,34850,5,160,undefined
34807,Humour;Zéon,2015-09-06 00:00:00,34,48164,5,221,undefined
36247,Attentats Paris;Humour;Zéon,2015-11-22 00:00:00,35,38510,5,162,undefined
36136,Attentats Paris;Humour;Zéon,2015-11-15 00:00:00,33,75775,5,238,undefined
952,Alain Soral;Communautés;Histoire;JMLP;Judaïsme;Politique;Seconde Guerre mondiale,2015-04-02 00:00:00,48,40245,5,406,undefined
32830,Léon Saint-Quay;Banques;Communautés;Économie;Esclavage;États-Unis;Histoire,2015-05-12 00:00:00,24,15267,5,71,Atelier E&R
31977,Rédaction E&R;Communautés;Culture;France;Politique;Sexualité,2015-03-27 00:00:00,19,112434,5,98,undefined
32944,Rédaction E&R;Banques;Défense;France;Histoire;Israël;Médias;Politique;Royaume-Uni;Sionisme,2015-05-18 00:00:00,46,48553,5,178,undefined
32542,Rédaction E&R;Forces de l’ordre;France;Justice & Droit,2015-04-25 00:00:00,10,16150,5,30,undefined
32690,Rédaction E&R;Cinéma;Communautés;Culture;France;Judaïsme,2015-05-13 00:00:00,79,40141,5,187,undefined
2084,Alain Soral;Bruno Gollnisch;France;Front national;JMLP;Marine Le Pen;Politique,2017-05-10 00:00:00,99,78604,5,445,undefined
32036,Club Le Siècle;France;Liban;Médias;Mondialisme,2015-03-30 00:00:00,94,281023,4,369,Faits & Documents
32147,Laurent Guyénot;Christianisme;Histoire;Judaïsme;Religion,2015-04-05 00:00:00,96,63420,5,250,undefined
32652,Rédaction E&R;Culture;Histoire;People,2015-05-01 00:00:00,31,13481,4,60,undefined
34077,Damien Viguier;France;Histoire;Justice & Droit,2015-07-19 00:00:00,14,17777,5,109,Kontre Kulture
34180,Rédaction E&R;Caroline Fourest;Communautés;Daech;Grèce;Mélenchon;Judaïsme;Médias;Politique;Turquie,2015-07-25 00:00:00,9,25415,5,111,undefined
34210,Damien Viguier;Histoire;Justice & Droit,2015-07-27 00:00:00,7,13835,5,84,Kontre Kulture
34040,Rédaction E&R;Caroline Fourest;Esclavage;France;Médias;Seconde Guerre mondiale;Sionisme,2015-07-17 00:00:00,22,16985,5,98,undefined
31980,Hacène Arezki;Climat;France;International;Médias,2015-03-28 00:00:00,31,16115,5,110,undefined
34067,Dimitri Korias;Cinéma;France;Médias;Politique,2015-07-18 00:00:00,8,22496,5,113,undefined
32031,Nicolas Bourgoin;Antiracisme;Communautés;Dieudonné;France;Humour;Israël,2015-03-30 00:00:00,15,21092,5,111,bourgoinblog.wordpress.com
31882,Alexandre Latsa;Chine;France;Russie,2015-03-23 00:00:00,16,8643,5,54,fr.sputniknews.com
33115,Rédaction E&R;Attentats de Paris (janv. 2015);BHL;Caroline Fourest;Corée du Nord;Culture;François Hollande;Médias;Politique;Sionisme,2015-05-26 00:00:00,34,52743,5,245,undefined
33835,Rédaction E&R;France;Immigration;Mondialisme;Social,2015-07-05 00:00:00,21,24501,5,102,undefined
32399,Hacène Arezki;Arctique;Climat;France;Science,2015-04-18 00:00:00,32,13683,5,79,undefined
34295,Benoît A.;Allemagne;Défense;France;Histoire;Première Guerre mondiale,2015-08-01 00:00:00,62,26806,5,163,Atelier E&R
33225,Rédaction E&R;France;Médias;Nicolas Sarkozy;Politique;Sionisme,2015-06-01 00:00:00,17,25608,5,117,undefined
32608,Alexandre Latsa;Alain Juppé;France;LRPS;Politique;Russie,2015-04-29 00:00:00,23,25635,2,108,fr.sputniknews.com
33969,Dimitri Korias;France;Médias;Mondialisme;PMA/GPA;Société,2015-07-12 00:00:00,20,31230,5,152,undefined
34023,France;Médias;Politique;Société,2015-07-15 00:00:00,54,70600,5,374,undefined
31917,Laurent Guyénot;Arabie saoudite;États-Unis;Géopolitique;Histoire;Israël;Palestine;Sionisme,2015-03-25 00:00:00,36,41318,5,135,undefined
32082,Rédaction E&R;Manuel Valls;Médias;Nicolas Sarkozy;Politique;Social,2015-04-01 00:00:00,16,14669,4,82,undefined
33300,Afrique;Économie;Immigration;Société;Union européenne,2015-06-05 00:00:00,36,23208,5,89,undefined
32749,Félix Niesche;Bruno Gollnisch;Front national;Humour;JMLP;Marine Le Pen;Politique;Santé,2015-05-07 00:00:00,23,19666,5,112,undefined
33943,Damien Viguier;Allemagne;Histoire;Seconde Guerre mondiale,2015-07-11 00:00:00,4,13209,5,45,undefined
33799,Dimitri Korias;Daech;Insolite;International;Sexualité;Société,2015-07-03 00:00:00,23,39006,5,176,undefined
32352,Rédaction E&R;Éducation;France;Politique,2015-04-16 00:00:00,24,17530,5,109,undefined
11279,Histoire;Judaïsme;Religion,2015-04-03 00:00:00,140,40762,4,166,E&R
33930,Communautés;France;Histoire;Judaïsme;Seconde Guerre mondiale,2015-07-10 00:00:00,44,27747,5,290,undefined
33746,Damien Viguier;Allemagne;Histoire;Philosophie;Politique;Seconde Guerre mondiale,2015-06-30 00:00:00,4,10434,5,45,undefined
33926,Rédaction E&R;Attentats de Paris (janv. 2015);France;Humour;Médias;Politique,2015-07-10 00:00:00,10,20584,5,86,undefined
34008,Rédaction E&R;Féminisme;France;Social;Société,2015-07-15 00:00:00,57,29164,5,110,undefined
33875,Hacène Arezki;Climat;France;Médias;Santé,2015-07-07 00:00:00,11,18818,5,120,undefined
33068,Rédaction E&R;Cinéma;Communautés;Culture;France;Judaïsme;Sionisme,2015-05-24 00:00:00,58,66569,5,300,undefined
32093,Rédaction E&R;Affaire Bourarach;Caroline Fourest;Communautés;Islam;Judaïsme;Médias;Sionisme,2015-04-03 00:00:00,9,16567,5,116,undefined
33591,Humour;Zéon,2015-06-22 00:00:00,16,40529,5,181,undefined
32898,Rédaction E&R;Banques;France;Géopolitique;Histoire;International;Israël;Sionisme,2015-05-14 00:00:00,24,18565,5,105,undefined
